movie_id,title,genres,overview,release_date,popularity,vote_average,genres_list,,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,predicted_score
1010581,My Fault,"Romance,Drama","Noah must leave her city, boyfriend, and friends to move into William Leister's mansion, the flashy and wealthy husband of her mother Rafaela. As a proud and independent 17 year old, Noah resists living in a mansion surrounded by luxury. However, it is there where she meets Nick, her new stepbrother, and the clash of their strong personalities becomes evident from the very beginning.",2023-06-08,45.4943,7.778,"['Romance', 'Drama']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.498444
1321439,The Wrong Paris,"Romance,Comedy","Dawn thinks she's joining a dating show in Paris, France, only to land in Paris, Texas. She has an exit plan — until sparks fly with the cowboy bachelor.",2025-09-11,45.0067,6.594,"['Romance', 'Comedy']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.7538247
1367575,A Line of Fire,"Action,Thriller","After working as a secret agent in the FBI for ten years, Jack 'Cash' Conry left it all behind after his wife passed in order to dedicate himself to his two daughters. Despite a fulfilling life at home, Cash misses the chance to make an impact and has been considering a return to the force. The decision is made for him when his old partner’s niece Jamie calls him for help, launching Cash right back into a world of danger, corruption and intrigue.",2025-04-05,44.9793,6.321,"['Action', 'Thriller']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.9387064
986056,Thunderbolts*,"Action,Science Fiction,Adventure","After finding themselves ensnared in a death trap, seven disillusioned castoffs must embark on a dangerous mission that will force them to confront the darkest corners of their pasts.",2025-04-30,44.646,7.344,"['Action', 'Science Fiction', 'Adventure']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.3876266
1246049,Dracula: A Love Tale,"Horror,Fantasy,Romance","The story of 15th century Prince Vladimir who curses God following the death of his beloved wife and is turned into a vampire. Later, in 19th century London, he discovers his wife’s doppelgänger and dooms himself by pursuing her.",2025-07-30,45.6517,7.1,"['Horror', 'Fantasy', 'Romance']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,7.0289664
41264,Africa Blood and Guts,"Documentary,Horror","A chronicle of the violence that occurred in much of the African continent throughout the 1960s. As many African countries were transitioning from colonial rule to other forms of government, violent political upheavals were frequent. Revolutions in Zanzibar and Kenya in which thousands were killed are shown, the violence not only political; there is also extensive footage of hunters and poachers slaughtering different types of wild animals.",1966-02-11,43.961,6.261,"['Documentary', 'Horror']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6.157894
1151031,Bring Her Back,Horror,"Following the death of their father, a brother and sister are introduced to their new sibling by their foster mother, only to learn that she has a terrifying secret.",2025-05-28,43.736,7.433,['Horror'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.085625
228854,Star Virgin,"Science Fiction,Comedy,Action","Eiko is an alien girl with a unique superpower. She wears an amulet that can sense when men are attracted to her. Using this amulet she can transform into a superhero, Star Virgin, and use her super powers to protect herself. Originally coming to earth to sightsee, Eiko has to save the world from killer robots and protect her nerdy companion.",1988-06-05,42.4765,5.3,"['Science Fiction', 'Comedy', 'Action']",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.280071
986206,Night Carnage,"Action,Horror,Romance",A blogger who is also a werewolf meets a dashing playboy with a dark secret of his own. Starring Logan Andrews and Christian Howard.,2025-07-29,42.3988,5.94,"['Action', 'Horror', 'Romance']",0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5.8337526
1083420,Adulthood,"Comedy,Crime,Drama,Mystery","The lives of two siblings are completely upended when they discover a dead body, long buried in their parent’s basement, sending them down a rabbit hole of crime and murder.",2025-09-19,41.6128,5.975,"['Comedy', 'Crime', 'Drama', 'Mystery']",0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6.322005
1185528,Legends of the Condor Heroes: The Gallants,"Action,Drama,History","Under Genghis Khan, the Mongolian army pushes west to destroy the Jin Dynasty, setting its sights on the Song Dynasty next. Amid internal conflicts among martial arts schools, Guo Jing unites the Central Plains' warriors to defend Xiangyang, embodying courage and loyalty in the fight for the nation.",2025-01-29,41.2198,6.777,"['Action', 'Drama', 'History']",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.5681257
24428,The Avengers,"Science Fiction,Action,Adventure","When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",2012-04-25,40.5994,7.811,"['Science Fiction', 'Action', 'Adventure']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.7079487
423108,The Conjuring: The Devil Made Me Do It,"Horror,Mystery,Thriller","Paranormal investigators Ed and Lorraine Warren encounter what would become one of the most sensational cases from their files. The fight for the soul of a young boy takes them beyond anything they'd ever seen before, to mark the first time in U.S. history that a murder suspect would claim demonic possession as a defense.",2021-05-25,40.5304,7.391,"['Horror', 'Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,7.5069065
1278950,The Ritual,"Horror,Drama,Thriller","Two priests, one in crisis with his faith and the other confronting a turbulent past, must overcome their differences to perform a risky exorcism.",2025-04-18,39.8312,5.8,"['Horror', 'Drama', 'Thriller']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,5.662375
1470086,Ligaw,"Drama,Romance","A sultry woman who charms the hearts of men in a remote province. Dolores, a devoted wife to her paraplegic husband, falls for a young mountaineer. What begins as a reckless escape turns into an affair drenched in passion and secrecy.",2025-05-09,39.1837,7.2,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.299588
278,The Shawshank Redemption,"Drama,Crime","Imprisoned in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",1994-09-23,39.1827,8.713,"['Drama', 'Crime']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.991781
460229,Kiss and Kill,"Mystery,Thriller,Romance","A reckless night of indiscretion and lust leads a woman into the dark world of blackmail and murder. When revealing photos of her sexual tryst unexpectedly surface, Katy is forced to submit to whatever her tormentors desire.",2017-08-08,39.0253,5.3,"['Mystery', 'Thriller', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5.173379
926606,The Home,"Horror,Mystery,Thriller","A troubled man starts working at a retirement home and realizes its residents and caretakers harbor sinister secrets. As he investigates the building and its forbidden fourth floor, he starts to uncover connections to his own past and upbringing as a foster child.",2025-07-24,39.0116,6.553,"['Horror', 'Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6.3633103
70196,The Veteran,"Action,Crime,Thriller","Soldier Robert Miller returns home from Afghanistan unable to fit back into society. Living on a violent council estate and finding work in undercover surveillance, he becomes obsessed with taking down a group of local gangsters who are intrinsically tied to a suspected terrorist cell. Taking the situation into his own hands, Robert embarks on a brutal quest for justice, with devastating consequences.",2011-04-29,38.4358,5.8,"['Action', 'Crime', 'Thriller']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0398474
1215020,American Sweatshop,"Thriller,Mystery","A content moderator is tasked with purging offensive media from the internet. When she witnesses a crime in a video, she is lured away from the safety of her keyboard as she obsessively seeks to hold someone accountable.",2025-09-19,38.2165,4.813,"['Thriller', 'Mystery']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5.4885283
1242434,Highest 2 Lowest,"Thriller,Crime,Drama","When a titan music mogul, widely known as having the ""best ears in the business"", is targeted with a ransom plot, he is jammed up in a life-or-death moral dilemma.",2025-08-14,38.0218,5.778,"['Thriller', 'Crime', 'Drama']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.101226
1530127,Lookout,"Thriller,Science Fiction,Horror","Seeking peace away from her turbulent life, a young woman accepts a job as a fire lookout at a remote wilderness tower. As she settles into her new role, eerie disturbances and strange occurrences begin to unfold, and she must uncover the chilling secrets that disrupt her isolation before it’s too late.",2025-09-02,37.8443,6.4,"['Thriller', 'Science Fiction', 'Horror']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,6.303069
1241921,A Big Bold Beautiful Journey,"Romance,Fantasy,Drama","Sarah and David are single strangers who meet at a mutual friend’s wedding and soon, through a surprising twist of fate, find themselves on a funny, fantastical, sweeping adventure together where they get to re-live important moments from their respective pasts, illuminating how they got to where they are in the present... and possibly getting a chance to alter their futures.",2025-09-17,37.6211,6.2,"['Romance', 'Fantasy', 'Drama']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,5.955219
1151272,Sirāt,"Drama,Thriller","A father and his son arrive at a rave deep in the mountains of southern Morocco. They’re searching for Mar — daughter and sister — who vanished months ago at one of these endless, sleepless parties. Surrounded by electronic music and a raw, unfamiliar sense of freedom, they hand out her photo again and again. Hope is fading but they push through and follow a group of ravers heading to one last party in the desert. As they venture deeper into the burning wilderness, the journey forces them to confront their own limits.",2025-06-06,37.5497,7.064,"['Drama', 'Thriller']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.8316646
936108,Smurfs,"Animation,Family,Fantasy","When Papa Smurf is mysteriously taken by evil wizards, Razamel and Gargamel, Smurfette leads the Smurfs on a mission into the real world to save him. With the help of new friends, the Smurfs must discover what defines their destiny to save the universe.",2025-07-05,37.4943,6.008,"['Animation', 'Family', 'Fantasy']",0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.143794
1389158,Maa,Horror,A mother and daughter encounter a demon in a village where girls have been disappearing.,2025-06-20,37.2945,6.679,['Horror'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.509866
1241470,Osiris,"Science Fiction,Action,Horror","Special Forces commandos on a mission are abducted mid-operation by a mysterious spacecraft. Upon waking aboard, they find themselves prey to a relentless alien race in a fight for survival.",2025-07-25,37.2628,6.577,"['Science Fiction', 'Action', 'Horror']",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.3447113
1163545,Lubuk,Thriller,"30 years ago, Titi and Dirwan appeared at a small town and took over a rundown mansion where they turned it into a quaint and idyllic home for the homeless and those who have nowhere to go. It has created a buzz among the small community and nearby towns especially when Dirwan has never demanded for any payments and he has taken great efforts and measures to provide the best care and facilities for the residents. Unknown to everyone, the shelter home is only the front for another ludicrous but dark and sinister business. Business that Titi and Dirwan have been profiting for close to 2 decades. Its charming facade and warm hospitality lure unsuspecting victims. This place is perfect as it is located at the edge of the town, far away from anyone and coupled with unreliable internet and mobile phone services.",2024-07-18,36.1205,0.0,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.12614992
195757,The Ultimate Life,"Drama,Romance","Despite his best intentions, billionaire Jason Stevens can’t find enough time to keep his beloved Alexia a priority. But when he discovers his late grandfather’s journal, he is transported back to Red Stevens’ incredible world. With everything he loves hanging in the balance, Jason Stevens hopes the past will prepare him well for the future.",2013-09-06,44.8671,7.0,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.3889985
1088166,Relay,"Thriller,Drama","Tom, a world class ""fixer"", specializes in brokering lucrative payoffs between corrupt corporations and the individuals who threaten their ruin. He keeps his identity a secret through meticulous planning and always follows an exacting set of rules. But when a message arrives one day from potential client Sarah, needing Tom's protection just to stay alive, the rules quickly start to change.",2025-08-21,33.3001,7.2,"['Thriller', 'Drama']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.7993884
1241982,Moana 2,"Animation,Adventure,Family,Comedy","After receiving an unexpected call from her wayfinding ancestors, Moana journeys alongside Maui and a new crew to the far seas of Oceania and into dangerous, long-lost waters for an adventure unlike anything she's ever faced.",2024-11-21,35.3504,7.036,"['Animation', 'Adventure', 'Family', 'Comedy']",0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.9004197
1326106,Kaiju No. 8: Mission Recon,"Animation,Action,Science Fiction","In a Kaiju-filled Japan, Kafka Hibino works in monster disposal. After reuniting with his childhood friend Mina Ashiro, a rising star in the anti-Kaiju Defense Force, he decides to pursue his abandoned dream of joining the Force, when he suddenly transforms into the powerful ""Kaiju No. 8."" An action-packed recap of the first season of Kaiju No. 8 and a new original episode, Hoshina's Day Off.",2025-03-28,35.0359,7.923,"['Animation', 'Action', 'Science Fiction']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.834321
1029575,The Family Plan,"Action,Comedy,Family","Dan Morgan is many things: a devoted husband, a loving father, a celebrated car salesman. He's also a former assassin. And when his past catches up to his present, he's forced to take his unsuspecting family on a road trip unlike any other.",2023-12-14,34.9631,7.251,"['Action', 'Comedy', 'Family']",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.143715
1319895,Hostile Takeover,"Action,Comedy,Thriller","Follows Pete, a professional hitman, as he faces a group of assassins after the boss of a crime syndicate suspects disloyalty due to his attendance at Workaholics Anonymous meetings.",2025-08-08,34.8635,7.517,"['Action', 'Comedy', 'Thriller']",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.39108
